,tprs_lower,mean_tpr,tprs_upper
75,0.9966916068610984,0.9968315773400519,0.9969715478190054
76,0.9970224461749886,0.9970733445309716,0.9971242428869547
77,0.9973023871328957,0.9973278363108872,0.9973532854888787
78,0.9976077772687941,0.9976205018577899,0.9976332264467858
79,0.9978622690487096,0.9978877182267012,0.9979131674046928
80,0.9980658624726422,0.9980658624726422,0.9980658624726422
81,0.9982694558965746,0.9983076296635619,0.9983458034305492
82,0.9983967017865323,0.9984603247315111,0.99852394767649
83,0.9986257443884563,0.9986766427444393,0.9987275411004224
84,0.9987275411004226,0.9987784394564057,0.9988293378123887
85,0.9988547869903801,0.9989438591133506,0.9990329312363211
86,0.9991092787702958,0.9991220033592916,0.9991347279482874
87,0.999261973838245,0.999261973838245,0.999261973838245
88,0.9994146689061943,0.9994401180841859,0.9994655672621774
89,0.999491016440169,0.9995164656181605,0.9995419147961521
90,0.9995928131521352,0.9996309869191226,0.9996691606861099
91,0.9996437115081183,0.9996691606861099,0.9996946098641015
92,0.9996946098641013,0.9997073344530971,0.9997200590420929
93,0.9997455082200845,0.9997582328090803,0.9997709573980761
94,0.999770957398076,0.9997836819870718,0.9997964065760676
95,0.999821855754059,0.9998345803430548,0.9998473049320507
96,0.9998727541100423,0.9998727541100423,0.9998727541100423
97,0.9998982032880337,0.9999109278770295,0.9999236524660253
98,0.9999745508220085,0.9999745508220085,0.9999745508220085
99,1.0,1.0,1.0
