,tprs_lower,mean_tpr,tprs_upper
88,0.9989720351605933,0.9990664400948246,0.9991608450290559
89,0.9990559506576877,0.9992132922147398,0.9993706337717918
90,0.9992867182746974,0.999360144334655,0.9994335703946127
91,0.9994335703946127,0.9994650387060231,0.9994965070174335
92,0.9996014013888015,0.9996014013888015,0.9996014013888015
93,0.9996433591373487,0.9996538485744855,0.9996643380116222
94,0.999727274634443,0.9997377640715799,0.9997482535087168
95,0.9997902112572639,0.9998216795686743,0.9998531478800847
96,0.9998321690058112,0.9998741267543584,0.9999160845029056
97,0.9999160845029056,0.9999370633771791,0.9999580422514527
98,0.9999580422514528,0.9999685316885896,0.9999790211257263
99,1.0,1.0,1.0
